,Hour,Weekday,Is Working Day,Previous Hour price,SDSH DAP,SDSH load,load-1,load-2,load-3,load-4,load-5,price-1,price-2,price-3,price-4,price-5,target,Forward Curve
2021-02-26 23:00:00,24.0,6.0,1.0,7527.733333333334,2646.238,7961.1,8130.5,8272.1,8501.2,8730.2,9064.6,7527.733333333334,7590.143333333333,11590.606666666667,8383.626666666665,11700.136666666667,2630.9733333333334,
2021-02-27 00:00:00,1.0,7.0,0.0,2630.9733333333334,2056.4339999999997,7328.0,7961.1,8130.5,8272.1,8501.2,8730.2,2630.9733333333334,7527.733333333334,7590.143333333333,11590.606666666667,8383.626666666665,2620.06,
2021-02-27 01:00:00,2.0,7.0,0.0,2620.06,2057.17,7116.3,7328.0,7961.1,8130.5,8272.1,8501.2,2620.06,2630.9733333333334,7527.733333333334,7590.143333333333,11590.606666666667,2518.153333333333,
2021-02-27 02:00:00,3.0,7.0,0.0,2518.153333333333,2535.17,7463.8,7116.3,7328.0,7961.1,8130.5,8272.1,2518.153333333333,2620.06,2630.9733333333334,7527.733333333334,7590.143333333333,2513.5533333333333,
2021-02-27 03:00:00,4.0,7.0,0.0,2513.5533333333333,2537.73,7293.2,7463.8,7116.3,7328.0,7961.1,8130.5,2513.5533333333333,2518.153333333333,2620.06,2630.9733333333334,7527.733333333334,2511.85,
2021-02-27 04:00:00,5.0,7.0,0.0,2511.85,2272.5080000000003,6770.2,7293.2,7463.8,7116.3,7328.0,7961.1,2511.85,2513.5533333333333,2518.153333333333,2620.06,2630.9733333333334,2517.3266666666664,
2021-02-27 05:00:00,6.0,7.0,0.0,2517.3266666666664,2277.42,6794.9,6770.2,7293.2,7463.8,7116.3,7328.0,2517.3266666666664,2511.85,2513.5533333333333,2518.153333333333,2620.06,2502.19,
2021-02-27 06:00:00,7.0,7.0,0.0,2502.19,2286.08,7258.4,6794.9,6770.2,7293.2,7463.8,7116.3,2502.19,2517.3266666666664,2511.85,2513.5533333333333,2518.153333333333,2052.43,
2021-02-27 07:00:00,8.0,7.0,0.0,2052.43,2287.7599999999998,7532.3,7258.4,6794.9,6770.2,7293.2,7463.8,2052.43,2502.19,2517.3266666666664,2511.85,2513.5533333333333,2047.8333333333333,
2021-02-27 08:00:00,9.0,7.0,0.0,2047.8333333333333,2409.406,8075.0,7532.3,7258.4,6794.9,6770.2,7293.2,2047.8333333333333,2052.43,2502.19,2517.3266666666664,2511.85,2046.8066666666666,
2021-02-27 09:00:00,10.0,7.0,0.0,2046.8066666666666,2401.772,8537.0,8075.0,7532.3,7258.4,6794.9,6770.2,2046.8066666666666,2047.8333333333333,2052.43,2502.19,2517.3266666666664,2045.75,
2021-02-27 10:00:00,11.0,7.0,0.0,2045.75,2373.424,8329.4,8537.0,8075.0,7532.3,7258.4,6794.9,2045.75,2046.8066666666666,2047.8333333333333,2052.43,2502.19,2532.816666666666,
2021-02-27 11:00:00,12.0,7.0,0.0,2532.816666666666,2067.008,8114.7,8329.4,8537.0,8075.0,7532.3,7258.4,2532.816666666666,2045.75,2046.8066666666666,2047.8333333333333,2052.43,2342.0733333333333,
2021-02-27 12:00:00,13.0,7.0,0.0,2342.0733333333333,2039.0279999999998,8075.3,8114.7,8329.4,8537.0,8075.0,7532.3,2342.0733333333333,2532.816666666666,2045.75,2046.8066666666666,2047.8333333333333,2248.896666666667,
2021-02-27 13:00:00,14.0,7.0,0.0,2248.896666666667,2041.5699999999997,8207.1,8075.3,8114.7,8329.4,8537.0,8075.0,2248.896666666667,2342.0733333333333,2532.816666666666,2045.75,2046.8066666666666,2465.853333333333,
2021-02-27 14:00:00,15.0,7.0,0.0,2465.853333333333,2364.964,8130.2,8207.1,8075.3,8114.7,8329.4,8537.0,2465.853333333333,2248.896666666667,2342.0733333333333,2532.816666666666,2045.75,2470.9366666666665,
2021-02-27 15:00:00,16.0,7.0,0.0,2470.9366666666665,2443.5240000000003,8629.8,8130.2,8207.1,8075.3,8114.7,8329.4,2470.9366666666665,2465.853333333333,2248.896666666667,2342.0733333333333,2532.816666666666,2472.6433333333334,
2021-02-27 16:00:00,17.0,7.0,0.0,2472.6433333333334,2254.302,8213.4,8629.8,8130.2,8207.1,8075.3,8114.7,2472.6433333333334,2470.9366666666665,2465.853333333333,2248.896666666667,2342.0733333333333,2471.5266666666666,
2021-02-27 17:00:00,18.0,7.0,0.0,2471.5266666666666,2416.934,8192.2,8213.4,8629.8,8130.2,8207.1,8075.3,2471.5266666666666,2472.6433333333334,2470.9366666666665,2465.853333333333,2248.896666666667,2595.543333333333,
2021-02-27 18:00:00,19.0,7.0,0.0,2595.543333333333,2648.4500000000003,8837.1,8192.2,8213.4,8629.8,8130.2,8207.1,2595.543333333333,2471.5266666666666,2472.6433333333334,2470.9366666666665,2465.853333333333,2471.0666666666666,
2021-02-27 19:00:00,20.0,7.0,0.0,2471.0666666666666,2513.572,8555.4,8837.1,8192.2,8213.4,8629.8,8130.2,2471.0666666666666,2595.543333333333,2471.5266666666666,2472.6433333333334,2470.9366666666665,2476.7833333333333,
2021-02-27 20:00:00,21.0,7.0,0.0,2476.7833333333333,2508.892,8349.8,8555.4,8837.1,8192.2,8213.4,8629.8,2476.7833333333333,2471.0666666666666,2595.543333333333,2471.5266666666666,2472.6433333333334,2479.1299999999997,
2021-02-27 21:00:00,22.0,7.0,0.0,2479.1299999999997,2254.516,7928.7,8349.8,8555.4,8837.1,8192.2,8213.4,2479.1299999999997,2476.7833333333333,2471.0666666666666,2595.543333333333,2471.5266666666666,2476.41,
2021-02-27 22:00:00,23.0,7.0,0.0,2476.41,2182.75,8017.7,7928.7,8349.8,8555.4,8837.1,8192.2,2476.41,2479.1299999999997,2476.7833333333333,2471.0666666666666,2595.543333333333,2244.74,
2021-02-27 23:00:00,24.0,7.0,0.0,2244.74,2270.5119999999997,7886.5,8017.7,7928.7,8349.8,8555.4,8837.1,2244.74,2476.41,2479.1299999999997,2476.7833333333333,2471.0666666666666,2449.8233333333333,
2021-02-28 00:00:00,1.0,1.0,0.0,2449.8233333333333,2261.806,7646.2,7886.5,8017.7,7928.7,8349.8,8555.4,2449.8233333333333,2244.74,2476.41,2479.1299999999997,2476.7833333333333,2354.9666666666667,
2021-02-28 01:00:00,2.0,1.0,0.0,2354.9666666666667,2260.296,7384.5,7646.2,7886.5,8017.7,7928.7,8349.8,2354.9666666666667,2449.8233333333333,2244.74,2476.41,2479.1299999999997,2256.383333333333,
2021-02-28 02:00:00,3.0,1.0,0.0,2256.383333333333,6596.803999999999,7316.8,7384.5,7646.2,7886.5,8017.7,7928.7,2256.383333333333,2354.9666666666667,2449.8233333333333,2244.74,2476.41,2048.8166666666666,
2021-02-28 03:00:00,4.0,1.0,0.0,2048.8166666666666,2281.486,7162.7,7316.8,7384.5,7646.2,7886.5,8017.7,2048.8166666666666,2256.383333333333,2354.9666666666667,2449.8233333333333,2244.74,2257.8833333333337,
2021-02-28 04:00:00,5.0,1.0,0.0,2257.8833333333337,2262.8360000000002,7131.1,7162.7,7316.8,7384.5,7646.2,7886.5,2257.8833333333337,2048.8166666666666,2256.383333333333,2354.9666666666667,2449.8233333333333,2144.6566666666668,
2021-02-28 05:00:00,6.0,1.0,0.0,2144.6566666666668,2260.192,7105.7,7131.1,7162.7,7316.8,7384.5,7646.2,2144.6566666666668,2257.8833333333337,2048.8166666666666,2256.383333333333,2354.9666666666667,2051.193333333333,
2021-02-28 06:00:00,7.0,1.0,0.0,2051.193333333333,2069.55,6872.9,7105.7,7131.1,7162.7,7316.8,7384.5,2051.193333333333,2144.6566666666668,2257.8833333333337,2048.8166666666666,2256.383333333333,1798.78,
2021-02-28 07:00:00,8.0,1.0,0.0,1798.78,2069.1099999999997,7079.8,6872.9,7105.7,7131.1,7162.7,7316.8,1798.78,2051.193333333333,2144.6566666666668,2257.8833333333337,2048.8166666666666,1889.5433333333333,
2021-02-28 08:00:00,9.0,1.0,0.0,1889.5433333333333,2047.036,7492.4,7079.8,6872.9,7105.7,7131.1,7162.7,1889.5433333333333,1798.78,2051.193333333333,2144.6566666666668,2257.8833333333337,2045.87,
