dap,target,error,class,class2
120080,120798.06,718.06,2,2
111970,112626.034,656.034,2,2
103116,103619.446,503.446,1,1
95329,96030.359,701.359,1,1
90669,90488.088,-180.912,1,1
87304,86819.742,-484.258,1,1
84977,84498.129,-478.871,1,1
84396,83555.221,-840.779,1,1
86390,85507.71,-882.29,1,1
89550,89518.16,-31.84,1,1
94973,94483.762,-489.238,1,1
101023,99412.98,-1610.02,1,1
106015,104503.635,-1511.365,1,1
111565,110382.121,-1182.879,2,2
115490,116304.812,814.812,2,2
121238,121729.168,491.168,2,2
124810,125977.757,1167.757,2,2
127096,128680.16,1584.16,2,2
128922,129732.826,810.826,2,2
129274,129665.499,391.499,2,2
130238,129213.848,-1024.152,2,2
128131,126928.566,-1202.434,2,2
123524,123121.723,-402.277,2,2
118773,118848.852,75.852,2,2
115130,114866.142,-263.858,2,2
107671,107897.23,226.23,1,1
100494,100384.633,-109.367,1,1
92923,93639.228,716.228,1,1
88246,88456.408,210.408,1,1
85100,84868.041,-231.959,1,1
83174,82784.746,-389.254,1,1
83274,82504.727,-769.273,1,1
85244,84511.638,-732.362,1,1
89181,87759.353,-1421.647,1,1
93704,92482.044,-1221.956,1,1
98245,98191.93,-53.07,1,1
103128,103663.935,535.935,1,1
107792,108394.734,602.734,1,1
112284,112978.795,694.795,2,2
116242,116521.51,279.51,2,2
119690,119643.002,-46.998,2,2
121569,121405.666,-163.334,2,2
121018,122153.676,1135.676,2,2
120902,122405.153,1503.153,2,2
120165,121453.258,1288.258,2,2
118016,117972.724,-43.276,2,2
113811,112319.352,-1491.648,2,2
109324,106796.232,-2527.768,1,1
104147,102655.789,-1491.211,1,1
97430,96054.152,-1375.848,1,1
90147,88655.042,-1491.958,1,1
82397,82218.236,-178.764,1,1
77561,77202.077,-358.923,1,1
74274,73684.486,-589.514,1,1
72009,71030.511,-978.489,1,1
70686,69943.85,-742.15,0,0
70529,70051.056,-477.944,0,0
71066,70645.65,-420.35,0,0
73322,72778.659,-543.341,1,1
77704,76482.659,-1221.341,1,1
82423,80724.403,-1698.597,1,1
86477,84556.098,-1920.902,1,1
89438,88066.617,-1371.383,1,1
92717,91890.472,-826.528,1,1
94551,94884.125,333.125,1,1
97477,97978.846,501.846,1,1
99878,100843.882,965.882,1,1
103023,103071.111,48.111,1,1
104493,104055.809,-437.191,1,1
103142,102819.373,-322.627,1,1
100089,99606.483,-482.517,1,1
95443,96687.188,1244.188,1,1
93270,94112.909,842.909,1,1
89051,89468.642,417.642,1,1
83696,83937.527,241.527,1,1
76870,78640.377,1770.377,1,1
72806,74485.912,1679.912,1,1
71326,71680.621,354.621,1,1
70102,69734.439,-367.561,0,0
69331,68869.465,-461.535,0,0
69073,68822.549,-250.451,0,0
69269,68975.446,-293.554,0,0
71294,70562.566,-731.434,0,0
75625,74805.993,-819.007,1,1
80210,79405.868,-804.132,1,1
84958,83872.055,-1085.945,1,1
88758,87691.038,-1066.962,1,1
92083,90716.386,-1366.614,1,1
94596,93120.598,-1475.402,1,1
95505,94583.045,-921.955,1,1
97442,95949.987,-1492.013,1,1
98379,98115.554,-263.446,1,1
99089,100012.271,923.271,1,1
98957,99801.343,844.343,1,1
98207,97386.293,-820.707,1,1
94945,94866.852,-78.148,1,1
92118,92420.24,302.24,1,1
87797,86898.68,-898.32,1,1
80822,81035.815,213.815,1,1
76553,75907.358,-645.642,1,1
72936,72147.807,-788.193,1,1
70406,69744.063,-661.937,0,0
69380,68652.429,-727.571,0,0
69797,69015.537,-781.463,0,0
72721,71546.607,-1174.393,1,1
76708,75475.096,-1232.904,1,1
81677,80117.415,-1559.585,1,1
85631,84520.035,-1110.965,1,1
88778,88628.972,-149.028,1,1
92425,92378.51,-46.49,1,1
96026,95868.83,-157.17,1,1
99799,99230.888,-568.112,1,1
103194,102229.904,-964.096,1,1
105412,104911.713,-500.287,1,1
107298,106853.858,-444.142,1,1
108916,108695.403,-220.597,1,1
109714,110197.197,483.197,2,2
108773,109369.233,596.233,1,1
105891,105876.987,-14.013,1,1
102662,101618.266,-1043.734,1,1
99029,97633.679,-1395.321,1,1
92107,90843.411,-1263.589,1,1
84712,83482.716,-1229.284,1,1
77644,77642.683,-1.317,1,1
73510,73438.733,-71.267,1,1
71324,70859.51,-464.49,1,1
69932,69374.411,-557.589,0,0
70311,69569.355,-741.645,0,0
72673,72152.629,-520.371,1,1
76928,76218.594,-709.406,1,1
81937,80312.601,-1624.399,1,1
86361,84486.846,-1874.154,1,1
89718,88331.831,-1386.169,1,1
92854,92012.539,-841.461,1,1
96477,95353.176,-1123.824,1,1
99862,98804.07,-1057.93,1,1
103196,102011.974,-1184.026,1,1
105298,104722.036,-575.964,1,1
107742,107061.584,-680.416,1,1
109669,108680.408,-988.592,1,1
110762,109446.578,-1315.422,1,1
109645,108115.616,-1529.384,1,1
106043,105055.53,-987.47,1,1
102057,102088.684,31.684,1,1
98989,98752.318,-236.682,1,1
92491,92198.273,-292.727,1,1
85387,85073.389,-313.611,1,1
79145,79203.576,58.576,1,1
74873,74894.932,21.932,1,1
72732,72155.498,-576.502,1,1
71269,70688.061,-580.939,0,0
71304,70841.275,-462.725,0,0
73716,73308.74,-407.26,1,1
77909,77314.977,-594.023,1,1
82800,81344.675,-1455.325,1,1
87018,85665.523,-1352.477,1,1
90902,89433.506,-1468.494,1,1
94855,93433.936,-1421.064,1,1
98307,97168.866,-1138.134,1,1
101968,100968.181,-999.819,1,1
105380,104453.26,-926.74,1,1
108301,107473.48,-827.52,1,1
110730,109763.587,-966.413,1,1
112321,111798.023,-522.977,2,2
113362,112471.119,-890.881,2,2
112346,110901.885,-1444.115,2,2
108823,107032.342,-1790.658,1,1
104676,103699.004,-976.996,1,1
101170,100211.206,-958.794,1,1
94651,93586.211,-1064.789,1,1
87086,86383.638,-702.362,1,1
80875,80431.68,-443.32,1,1
76282,75905.593,-376.407,1,1
73912,72916.994,-995.006,1,1
72246,71410.552,-835.448,1,1
72098,71336.806,-761.194,1,1
74738,73750.721,-987.279,1,1
78861,77818.767,-1042.233,1,1
83602,82074.386,-1527.614,1,1
88371,86888.918,-1482.082,1,1
92762,91865.099,-896.901,1,1
97718,97365.981,-352.019,1,1
102825,102817.18,-7.82,1,1
107811,107936.853,125.853,1,1
112747,113113.478,366.478,2,2
116776,117014.362,238.362,2,2
120242,120150.684,-91.316,2,2
122619,122814.903,195.903,2,2
123611,124066.35,455.35,2,2
121808,122345.023,537.023,2,2
118686,117852.42,-833.58,2,2
113758,112801.697,-956.303,2,2
109350,108298.896,-1051.104,1,1
102194,100518.915,-1675.085,1,1
93503,92592.956,-910.044,1,1
86063,85816.273,-246.727,1,1
80894,80954.146,60.146,1,1
77893,77328.519,-564.481,1,1
75958,75452.296,-505.704,1,1
75593,75046.378,-546.622,1,1
77379,77141.678,-237.322,1,1
80880,80866.463,-13.537,1,1
85992,85518.857,-473.143,1,1
92120,91470.166,-649.834,1,1
97865,97607.79,-257.21,1,1
104264,104705.028,441.028,1,1
110481,111468.33,987.33,2,2
116287,117696.658,1409.658,2,2
121488,123090.927,1602.927,2,2
126705,126554.07,-150.93,2,2
130890,128993.497,-1896.503,2,2
132215,130604.555,-1610.445,2,2
132303,130309.604,-1993.396,2,2
128546,126828.311,-1717.689,2,2
122104,121036.048,-1067.952,2,2
116148,116223.454,75.454,2,2
111545,111299.337,-245.663,2,2
104580,103656.222,-923.778,1,1
96403,95590.253,-812.747,1,1
89103,88648.151,-454.849,1,1
83701,83295.805,-405.195,1,1
79776,79397.989,-378.011,1,1
77017,76715.282,-301.718,1,1
75468,75324.922,-143.078,1,1
75278,75497.256,219.256,1,1
75536,76262.705,726.705,1,1
78618,78823.684,205.684,1,1
84606,84353.954,-252.046,1,1
91490,90998.246,-491.754,1,1
97769,97657.767,-111.233,1,1
103732,102971.946,-760.054,1,1
108707,107306.63,-1400.37,1,1
111473,110506.537,-966.463,2,2
113743,112736.452,-1006.548,2,2
114984,113893.037,-1090.963,2,2
115968,114247.085,-1720.915,2,2
114781,113371.303,-1409.697,2,2
112331,110939.585,-1391.415,2,2
108614,107404.241,-1209.759,1,1
104620,104833.942,213.942,1,1
101194,101883.514,689.514,1,1
96904,96658.353,-245.647,1,1
90766,90632.328,-133.672,1,1
84908,84756.855,-151.145,1,1
81350,80292.815,-1057.185,1,1
76775,76971.821,196.821,1,1
74738,74570.124,-167.876,1,1
73514,72932.436,-581.564,1,1
72784,72617.177,-166.823,1,1
72764,72621.556,-142.444,1,1
74732,74381.444,-350.556,1,1
80348,79502.459,-845.541,1,1
87142,85895.008,-1246.992,1,1
93692,92599.536,-1092.464,1,1
100186,99327.229,-858.771,1,1
106425,105253.291,-1171.709,1,1
111315,109587.738,-1727.262,1,1
114782,113514.018,-1267.982,2,2
117623,117368.683,-254.317,2,2
121147,120507.703,-639.297,2,2
122385,122455.899,70.899,2,2
121523,121404.584,-118.416,2,2
118430,117077.907,-1352.093,2,2
114276,113115.708,-1160.292,2,2
109747,108630.128,-1116.872,1,1
103213,101517.786,-1695.214,1,1
96014,94103.026,-1910.974,1,1
88934,87841.112,-1092.888,1,1
84247,83284.067,-962.933,1,1
80721,80295.417,-425.583,1,1
78553,78450.733,-102.267,1,1
78821,78785.299,-35.701,1,1
81161,81643.068,482.068,1,1
85599,86019.914,420.914,1,1
91243,91294.219,51.219,1,1
98478,97607.143,-870.857,1,1
105175,104219.082,-955.918,1,1
111766,111404.559,-361.441,2,2
118375,118149.285,-225.715,2,2
123648,124243.927,595.927,2,2
129049,128584.774,-464.226,2,2
132310,131243.578,-1066.422,2,2
134324,132704.07,-1619.93,2,2
134955,132987.592,-1967.408,2,2
133792,132504.515,-1287.485,2,2
131752,128882.86,-2869.14,2,2
127605,124148.916,-3456.084,2,2
122192,120444.737,-1747.263,2,2
116488,115809.821,-678.179,2,2
108927,108302.055,-624.945,1,1
100631,100718.966,87.966,1,1
97362,94124.479,-3237.521,1,1
90108,89418.382,-689.618,1,1
85824,86038.61,214.61,1,1
84089,84127.524,38.524,1,1
83826,84128.705,302.705,1,1
86517,86726.964,209.964,1,1
91214,91627.015,413.015,1,1
96872,96549.353,-322.647,1,1
103008,102183.463,-824.537,1,1
110053,107880.738,-2172.262,1,1
116287,114889.905,-1397.095,2,2
122572,121690.521,-881.479,2,2
128831,128088.587,-742.413,2,2
134181,133061.5,-1119.5,2,2
138112,136518.918,-1593.082,2,2
140628,138610.715,-2017.285,2,2
141553,139599.3,-1953.7,2,2
141774,138839.562,-2934.438,2,2
139874,135836.271,-4037.729,2,2
134486,130703.488,-3782.512,2,2
129507,124922.954,-4584.046,2,2
122837,118365.803,-4471.197,2,2
113544,110879.037,-2664.963,2,2
103622,102804.634,-817.366,1,1
101037,96237.633,-4799.367,1,1
93401,91097.836,-2303.164,1,1
87876,87758.446,-117.554,1,1
85557,85698.016,141.016,1,1
85464,85552.123,88.123,1,1
88114,88277.821,163.821,1,1
93285,93114.505,-170.495,1,1
98880,98430.422,-449.578,1,1
104827,104884.278,57.278,1,1
112378,111823.972,-554.028,2,2
119783,119083.12,-699.88,2,2
127456,125105.566,-2350.434,2,2
133277,130208.628,-3068.372,2,2
138599,134997.271,-3601.729,2,2
142292,138240.462,-4051.538,2,2
145928,140676.362,-5251.638,2,2
144646,141100.366,-3545.634,2,2
145433,139327.404,-6105.596,2,2
139402,136295.075,-3106.925,2,2
136263,131389.698,-4873.302,2,2
130315,126158.502,-4156.498,2,2
125240,121075.631,-4164.369,2,2
114245,113290.79,-954.21,2,2
105736,105511.207,-224.793,1,1
101993,98867.175,-3125.825,1,1
96363,93817.673,-2545.327,1,1
89642,90341.531,699.531,1,1
87487,88033.596,546.596,1,1
87477,87345.596,-131.404,1,1
90038,89628.333,-409.667,1,1
94564,93637.507,-926.493,1,1
100475,98820.627,-1654.373,1,1
106371,105256.354,-1114.646,1,1
114937,112349.224,-2587.776,2,2
121229,120518.801,-710.199,2,2
128973,128550.712,-422.288,2,2
136981,136099.373,-881.627,2,2
142047,142403.685,356.685,2,2
147079,145902.419,-1176.581,2,2
149615,147638.654,-1976.346,2,2
151437,148208.776,-3228.224,2,2
149213,147207.681,-2005.319,2,2
146031,145148.679,-882.321,2,2
140728,140165.654,-562.346,2,2
135353,135472.571,119.571,2,2
129250,129517.991,267.991,2,2
120829,120644.125,-184.875,2,2
110973,112181.422,1208.422,2,2
102432,104713.073,2281.073,1,1
96561,98805.561,2244.561,1,1
93596,94315.091,719.091,1,1
91621,91236.308,-384.692,1,1
90517,90105.097,-411.903,1,1
92266,91643.587,-622.413,1,1
96066,95189.95,-876.05,1,1
101283,99655.58,-1627.42,1,1
107723,106221.96,-1501.04,1,1
114725,113416.125,-1308.875,2,2
120570,120752.924,182.924,2,2
128191,128093.153,-97.847,2,2
134060,134336.976,276.976,2,2
139327,139025.203,-301.797,2,2
142097,141100.084,-996.916,2,2
142268,141841.385,-426.615,2,2
142271,141447.274,-823.726,2,2
141077,139326.587,-1750.413,2,2
135678,134391.232,-1286.768,2,2
131446,128406.212,-3039.788,2,2
126698,123336.14,-3361.86,2,2
119318,117716.677,-1601.323,2,2
111849,110203.115,-1645.885,2,2
103378,102257.853,-1120.147,1,1
97131,95325.101,-1805.899,1,1
91637,90100.676,-1536.324,1,1
86746,86065.666,-680.334,1,1
84040,83463.266,-576.734,1,1
82495,81888.002,-606.998,1,1
82479,82018.851,-460.149,1,1
83067,82644.917,-422.083,1,1
86327,84955.673,-1371.327,1,1
92859,90664.892,-2194.108,1,1
99664,97413.885,-2250.115,1,1
105004,104037.357,-966.643,1,1
110627,109848.98,-778.02,1,1
115165,114524.405,-640.595,2,2
119651,117806.584,-1844.416,2,2
121182,120166.528,-1015.472,2,2
120759,122470.852,1711.852,2,2
122005,124405.216,2400.216,2,2
124994,123687.312,-1306.688,2,2
123082,120509.591,-2572.409,2,2
117276,115401.636,-1874.364,2,2
112577,110701.773,-1875.227,2,2
107735,106150.587,-1584.413,1,1
101254,99507.522,-1746.478,1,1
94826,92607.974,-2218.026,1,1
85928,86140.419,212.419,1,1
81370,81174.853,-195.147,1,1
78262,77469.705,-792.295,1,1
75881,75021.994,-859.006,1,1
74384,73322.886,-1061.114,1,1
74153,72541.545,-1611.455,1,1
74224,72328.211,-1895.789,1,1
75206,73581.482,-1624.518,1,1
79373,77169.272,-2203.728,1,1
83871,81384.29,-2486.71,1,1
88719,85898.309,-2820.691,1,1
92061,90291.249,-1769.751,1,1
96433,94297.963,-2135.037,1,1
98634,97806.753,-827.247,1,1
102310,101056.264,-1253.736,1,1
104582,104134.269,-447.731,1,1
106720,106712.567,-7.433,1,1
108458,108046.877,-411.123,1,1
108522,107260.066,-1261.934,1,1
104916,104199.698,-716.302,1,1
101970,101917.925,-52.075,1,1
98394,98854.073,460.073,1,1
94011,93450.597,-560.403,1,1
88333,87663.128,-669.872,1,1
83262,82674.805,-587.195,1,1
79383,79026.549,-356.451,1,1
76417,76704.07,287.07,1,1
75084,75723.707,639.707,1,1
76077,76350.875,273.875,1,1
78997,79541.138,544.138,1,1
83693,84579.9,886.9,1,1
89078,89508.862,430.862,1,1
94869,93708.218,-1160.782,1,1
99274,97687.316,-1586.684,1,1
103506,101603.307,-1902.693,1,1
107461,105250.929,-2210.071,1,1
111340,108864.096,-2475.904,1,1
114150,112030.997,-2119.003,2,2
116426,114123.591,-2302.409,2,2
118249,115476.544,-2772.456,2,2
117614,116537.333,-1076.667,2,2
117919,116968.514,-950.486,2,2
116399,115546.07,-852.93,2,2
113219,112677.878,-541.122,2,2
109695,110376.096,681.096,2,2
105753,106410.989,657.989,1,1
99895,99861.377,-33.623,1,1
92441,93183.551,742.551,1,1
88485,87440.828,-1044.172,1,1
84072,83482.933,-589.067,1,1
81205,80838.279,-366.721,1,1
79682,79186.411,-495.589,1,1
79947,79470.977,-476.023,1,1
82871,82643.864,-227.136,1,1
87664,88022.303,358.303,1,1
92471,92607.584,136.584,1,1
97566,97125.22,-440.78,1,1
101626,101582.257,-43.743,1,1
105918,106593.385,675.385,1,1
110474,111570.057,1096.057,2,2
115209,115883.58,674.58,2,2
120061,119654.704,-406.296,2,2
122841,122408.034,-432.966,2,2
124538,124109.292,-428.708,2,2
125114,124866.343,-247.657,2,2
125986,124800.227,-1185.773,2,2
123221,122656.524,-564.476,2,2
119096,119254.96,158.96,2,2
115136,117008.094,1872.094,2,2
110950,112693.279,1743.279,2,2
103994,106224.408,2230.408,1,1
98684,98796.098,112.098,1,1
90961,92836.006,1875.006,1,1
86352,88670.662,2318.662,1,1
85582,85580.43,-1.57,1,1
84136,83659.067,-476.933,1,1
84430,84000.486,-429.514,1,1
87097,87246.29,149.29,1,1
91848,92872.525,1024.525,1,1
96147,97528.829,1381.829,1,1
102148,102225.056,77.056,1,1
106761,107080.087,319.087,1,1
111810,112443.848,633.848,2,2
116673,117519.717,846.717,2,2
122077,122006.555,-70.445,2,2
125760,125872.842,112.842,2,2
128662,128971.027,309.027,2,2
130254,130976.72,722.72,2,2
132451,132141.05,-309.95,2,2
131838,132268.786,430.786,2,2
130157,130101.81,-55.19,2,2
126444,126529.671,85.671,2,2
122507,123362.542,855.542,2,2
117922,118802.75,880.75,2,2
109313,111438.13,2125.13,2,2
101546,103956.515,2410.515,1,1
97066,97373.722,307.722,1,1
91599,92471.32,872.32,1,1
88464,89082.862,618.862,1,1
86767,86822.058,55.058,1,1
86549,86608.721,59.721,1,1
89578,89203.329,-374.671,1,1
93960,93988.561,28.561,1,1
98558,98499.444,-58.556,1,1
103640,103781.368,141.368,1,1
108886,109461.7,575.7,1,1
114153,115583.046,1430.046,2,2
119815,121018.648,1203.648,2,2
126823,125490.295,-1332.705,2,2
130943,129025.954,-1917.046,2,2
133525,131747.456,-1777.544,2,2
135068,133683.573,-1384.427,2,2
135947,135077.857,-869.143,2,2
135792,134934.886,-857.114,2,2
132827,132390.754,-436.246,2,2
128147,127527.202,-619.798,2,2
124207,123724.059,-482.941,2,2
118896,118064.411,-831.589,2,2
111189,110099.799,-1089.201,1,1
102954,102017.998,-936.002,1,1
95313,95026.568,-286.432,1,1
90248,90008.453,-239.547,1,1
86823,86389.714,-433.286,1,1
84846,84438.873,-407.127,1,1
84133,83967.646,-165.354,1,1
85952,86087.972,135.972,1,1
90828,90949.655,121.655,1,1
95425,94968.854,-456.146,1,1
100398,99708.477,-689.523,1,1
104911,104457.434,-453.566,1,1
109458,109254.17,-203.83,1,1
113814,113755.856,-58.144,2,2
117594,118027.194,433.194,2,2
120902,122266.476,1364.476,2,2
123545,125013.125,1468.125,2,2
126392,126934.714,542.714,2,2
127590,128713.09,1123.09,2,2
126854,129090.653,2236.653,2,2
125174,126082.293,908.293,2,2
120603,121021.246,418.246,2,2
115504,116767.364,1263.364,2,2
110927,111464.843,537.843,2,2
105046,104484.154,-561.846,1,1
97048,96850.663,-197.337,1,1
88663,90171.846,1508.846,1,1
83764,85002.322,1238.322,1,1
80985,81449.95,464.95,1,1
78918,78797.617,-120.383,1,1
77914,77469.701,-444.299,1,1
77960,77587.346,-372.654,1,1
79235,78895.379,-339.621,1,1
81613,81443.409,-169.591,1,1
87177,87370.198,193.198,1,1
93581,94601.34,1020.34,1,1
100793,102325.879,1532.879,1,1
107459,108967.364,1508.364,1,1
114004,114156.106,152.106,2,2
118336,117734.56,-601.44,2,2
121281,120112.884,-1168.116,2,2
123323,121445.986,-1877.014,2,2
124208,122468.463,-1739.537,2,2
123835,122592.21,-1242.79,2,2
120725,120804.211,79.211,2,2
116321,116806.893,485.893,2,2
112874,113268.178,394.178,2,2
108861,108716.963,-144.037,1,1
102551,102505.833,-45.167,1,1
95692,95874.596,182.596,1,1
90076,89723.158,-352.842,1,1
85184,85235.704,51.704,1,1
81870,81416.572,-453.428,1,1
79255,78858.887,-396.113,1,1
77450,77123.903,-326.097,1,1
76732,76724.468,-7.532,1,1
77212,76887.558,-324.442,1,1
79023,78016.421,-1006.579,1,1
84191,83053.496,-1137.504,1,1
90842,89954.2,-887.8,1,1
97869,96873.665,-995.335,1,1
104826,103845.871,-980.129,1,1
110044,109085.823,-958.177,1,1
114431,112907.635,-1523.365,2,2
117399,115377.25,-2021.75,2,2
119580,117235.523,-2344.477,2,2
120493,118526.63,-1966.37,2,2
120170,119376.534,-793.466,2,2
118326,117652.828,-673.172,2,2
114696,114841.684,145.684,2,2
111797,112108.884,311.884,2,2
108298,107557.441,-740.559,1,1
102339,100909.427,-1429.573,1,1
95328,94129.057,-1198.943,1,1
88166,88284.733,118.733,1,1
83447,83967.129,520.129,1,1
81237,81233.05,-3.95,1,1
79836,79741.113,-94.887,1,1
80116,80207.336,91.336,1,1
82941,83390.598,449.598,1,1
88050,89338.148,1288.148,1,1
93513,94064.947,551.947,1,1
99879,99742.579,-136.421,1,1
107048,106000.299,-1047.701,1,1
113667,113366.801,-300.199,2,2
120312,120152.427,-159.573,2,2
126528,126327.905,-200.095,2,2
131793,131837.901,44.901,2,2
135489,135586.639,97.639,2,2
137960,138325.637,365.637,2,2
139505,140331.142,826.142,2,2
140118,140674.466,556.466,2,2
138460,138380.427,-79.573,2,2
133761,133653.349,-107.651,2,2
131573,129351.821,-2221.179,2,2
123857,122771.419,-1085.581,2,2
114923,113663.926,-1259.074,2,2
106090,104672.357,-1417.643,1,1
97029,97455.716,426.716,1,1
91740,91942.782,202.782,1,1
88830,88008.213,-821.787,1,1
86446,85687.587,-758.413,1,1
85834,85161.393,-672.607,1,1
88495,87808.741,-686.259,1,1
93185,93150.219,-34.781,1,1
98318,97984.24,-333.76,1,1
104693,104624.405,-68.595,1,1
111776,112157.709,381.709,2,2
119640,120157.873,517.873,2,2
127774,127923.367,149.367,2,2
134692,135011.471,319.471,2,2
140402,140994.021,592.021,2,2
144524,144551.819,27.819,2,2
147564,147019.362,-544.638,2,2
149625,148744.069,-880.931,2,2
149469,148750.866,-718.134,2,2
146756,146320.018,-435.982,2,2
141252,140264.717,-987.283,2,2
136369,135252.362,-1116.638,2,2
129514,127315.625,-2198.375,2,2
120171,117502.384,-2668.616,2,2
109832,108078.595,-1753.405,1,1
100623,100092.657,-530.343,1,1
94977,94107.889,-869.111,1,1
90896,89831.412,-1064.588,1,1
88114,87038.94,-1075.06,1,1
87605,86641.247,-963.753,1,1
89392,88945.829,-446.171,1,1
93167,93809.282,642.282,1,1
99657,98544.039,-1112.961,1,1
105899,104395.88,-1503.12,1,1
113579,112178.898,-1400.102,2,2
121918,120607.605,-1310.395,2,2
129566,128434.54,-1131.46,2,2
136636,134205.308,-2430.692,2,2
142173,139025.846,-3147.154,2,2
144734,141618.161,-3115.839,2,2
146283,143206.676,-3076.324,2,2
145994,143901.353,-2092.647,2,2
144700,143135.603,-1564.397,2,2
141669,140676.382,-992.618,2,2
136773,135488.793,-1284.207,2,2
132825,131020.831,-1804.169,2,2
126157,123975.257,-2181.743,2,2
117376,114860.391,-2515.609,2,2
107430,106094.906,-1335.094,1,1
100908,98453.914,-2454.086,1,1
95240,93195.511,-2044.489,1,1
89772,89251,-521,1,1
87206,86916.974,-289.026,1,1
86527,86509.85,-17.15,1,1
89432,88992.457,-439.543,1,1
93879,94499.768,620.768,1,1
98786,99234.012,448.012,1,1
105248,105171.991,-76.009,1,1
112366,112370.771,4.771,2,2
120336,120433.064,97.064,2,2
128533,128749.292,216.292,2,2
135198,136298.155,1100.155,2,2
140743,142251.832,1508.832,2,2
146930,145148.41,-1781.59,2,2
148660,145830.94,-2829.06,2,2
148426,144839.033,-3586.967,2,2
147461,143859.941,-3601.059,2,2
141324,141232.805,-91.195,2,2
137030,136193.471,-836.529,2,2
131233,132274.038,1041.038,2,2
125131,125686.971,555.971,2,2
118037,116959.762,-1077.238,2,2
108289,108100.146,-188.854,1,1
101128,100632.161,-495.839,1,1
95406,95201.089,-204.911,1,1
91923,91123.66,-799.34,1,1
89203,88633.364,-569.636,1,1
88669,87955.744,-713.256,1,1
90708,90293.726,-414.274,1,1
94779,95214.951,435.951,1,1
100121,99913.535,-207.465,1,1
106649,106216.235,-432.765,1,1
113796,113712.268,-83.732,2,2
121268,121934.768,666.768,2,2
129763,130073.61,310.61,2,2
136147,137222.837,1075.837,2,2
142124,142575.95,451.95,2,2
145457,145333.684,-123.316,2,2
148047,145034.731,-3012.269,2,2
145819,144132.801,-1686.199,2,2
143194,142186.965,-1007.035,2,2
139479,138129.146,-1349.854,2,2
133390,132574.877,-815.123,2,2
129004,128110.804,-893.196,2,2
122042,122104.821,62.821,2,2
114426,114734.119,308.119,2,2
106024,106938.781,914.781,1,1
98580,100159.684,1579.684,1,1
92904,94520.517,1616.517,1,1
91023,90495.588,-527.412,1,1
88194,87519.76,-674.24,1,1
86380,85899.124,-480.876,1,1
86389,85763.514,-625.486,1,1
87211,86981.547,-229.453,1,1
89406,89131.356,-274.644,1,1
95565,94673.937,-891.063,1,1
103032,101848.396,-1183.604,1,1
110829,109134.9,-1694.1,1,1
117787,115952.539,-1834.461,2,2
122018,121214.864,-803.136,2,2
126063,124792.078,-1270.922,2,2
127864,127129.37,-734.63,2,2
129181,128487.069,-693.931,2,2
129477,129164.603,-312.397,2,2
128271,128549.959,278.959,2,2
127129,125701.372,-1427.628,2,2
122727,121540.798,-1186.202,2,2
118567,118138.647,-428.353,2,2
113779,113231.682,-547.318,2,2
107153,106699.798,-453.202,1,1
99950,99838.036,-111.964,1,1
94228,95915.29091,1687.29091,1,1
89111,90280.1,1169.1,1,1
85664,86426.34545,762.34545,1,1
82719,83388.14545,669.14545,1,1
80921,81682.32727,761.32727,1,1
80393,80822.52727,429.52727,1,1
80475,81296.50909,821.50909,1,1
82342,81876.94545,-465.05455,1,1
88356,85832.59091,-2523.40909,1,1
95472,92230.85455,-3241.14545,1,1
102806,97993.02727,-4812.97273,1,1
107979,103751.6636,-4227.3364,1,1
112913,110180.2909,-2732.7091,2,2
116265,115212.3,-1052.7,2,2
119923,118035.9182,-1887.0818,2,2
122038,119714.1273,-2323.8727,2,2
122516,121192.7455,-1323.2545,2,2
122669,121538.2727,-1130.7273,2,2
121173,121176.6273,3.6273,2,2
117971,119413.7727,1442.7727,2,2
115608,117537.8636,1929.8636,2,2
111527,113493.8818,1966.8818,2,2
105469,106777.5,1308.5,1,1
98113,99839.70909,1726.70909,1,1
91268,93157.28182,1889.28182,1,1
86845,88371.01818,1526.01818,1,1
84009,85079.06364,1070.06364,1,1
82500,83370.4,870.4,1,1
82605,82947.20909,342.20909,1,1
85682,85348.6,-333.4,1,1
91423,91002.90909,-420.09091,1,1
96352,95823.28182,-528.71818,1,1
102850,100423.5727,-2426.4273,1,1
108201,105625.2636,-2575.7364,1,1
114992,111605.1909,-3386.8091,2,2
120532,117818.0727,-2713.9273,2,2
126196,123347.1364,-2848.8636,2,2
130018,128727.1636,-1290.8364,2,2
133141,132716.3091,-424.6909,2,2
135209,135089.0636,-119.9364,2,2
135932,136045.7091,113.7091,2,2
135440,135591.5091,151.5091,2,2
132257,132672.1182,415.1182,2,2
128306,127869.12,-436.88,2,2
123904,123661.7091,-242.2909,2,2
117848,117948.4091,100.4091,2,2
109356,110074.2091,718.2091,1,1
100964,103577.9818,2613.9818,1,1
93211,93856.9,645.9,1,1
88285,88743.82727,458.82727,1,1
84184,85458.32727,1274.32727,1,1
82094,82964.72727,870.72727,1,1
82152,82062.26364,-89.73636,1,1
84985,84259.32727,-725.67273,1,1
90330,89654.39091,-675.60909,1,1
95197,94349.17273,-847.82727,1,1
100489,98126.97273,-2362.02727,1,1
104738,102117.8273,-2620.1727,1,1
109505,107039.2,-2465.8,1,1
113154,112135.7182,-1018.2818,2,2
118857,116520.9182,-2336.0818,2,2
122061,120277.7,-1783.3,2,2
124320,122025.7364,-2294.2636,2,2
123428,122426.64,-1001.36,2,2
123555,122433.3364,-1121.6636,2,2
