,dap,target,class,
3348,32.049535,31.849864,1,","
3349,36.589237,35.20327,1,","
3350,37.487998,30.916916,1,","
3351,38.748832,31.116216,1,","
3352,39.893675,32.374703,1,","
3353,40.944795,42.860935,1,","
3354,40.91279,49.594948,1,","
3355,39.11592,95.148512,2,","
3356,39.960733,33.6648,1,","
3357,36.748301,33.77222,1,","
3358,30.5121,25.886306,1,","
3359,27.921559,25.128532,1,","
3360,25.678906,22.128246,1,","
3361,24.040827,21.261622,1,","
3362,23.422239,21.662378,1,","
3363,22.437078,21.168842,1,","
3364,22.711811,21.563034,1,","
3365,23.870492,22.046682,1,","
3366,25.927239,20.727997,1,","
3367,26.187446,22.626828,1,","
3368,28.941675,23.196485,1,","
3369,30.776903,25.513677,1,","
3370,35.875044,28.72867,1,","
3371,37.670962,40.59629,1,","
3372,39.46817,43.188881,1,","
3373,46.61721,37.089245,1,","
3374,48.557114,32.930328,1,","
3375,51.465185,39.3386,1,","
3376,53.009887,48.740922,1,","
3377,57.661097,57.537801,2,","
3378,52.7433,41.18193,1,","
3379,47.211284,50.53348,1,","
3380,44.240899,33.556748,1,","
3381,38.001724,40.285037,1,","
3382,31.611869,25.197183,1,","
3383,29.343893,25.364918,1,","
3384,24.622366,27.588601,1,","
3385,23.570103,23.822173,1,","
3386,22.196379,21.930792,1,","
3387,21.529863,21.23219,1,","
3388,21.48449,22.148319,1,","
3389,22.974506,25.6735,1,","
3390,23.836899,24.010477,1,","
3391,25.892739,24.804769,1,","
3392,26.211386,28.138888,1,","
3393,28.76402,30.83983,1,","
3394,31.828201,27.612923,1,","
3395,34.538622,32.889893,1,","
3396,39.370216,34.132032,1,","
3397,44.674501,33.823803,1,","
3398,46.922796,38.579913,1,","
3399,50.104914,48.90484,1,","
3400,54.146356,46.464361,1,","
3401,55.58169,45.659724,1,","
3402,51.042816,42.630654,1,","
3403,45.884366,44.490531,1,","
3404,43.123159,42.68,1,","
3405,36.059273,38.403283,1,","
3406,31.71786,34.734617,1,","
3407,27.101651,35.822526,1,","
3408,26.456424,27.006925,1,","
3409,24.388518,24.252239,1,","
3410,23.690942,23.712436,1,","
3411,22.806208,23.410967,1,","
3412,22.917003,23.368693,1,","
3413,24.045473,25.040586,1,","
3414,25.132371,25.33139,1,","
3415,26.129752,26.704174,1,","
3416,28.693043,31.905526,1,","
3417,30.912312,29.360926,1,","
3418,34.460739,29.895083,1,","
3419,39.1203,31.773494,1,","
3420,42.13531,36.524693,1,","
3421,45.715377,34.177123,1,","
3422,51.576287,39.270222,1,","
3423,54.118457,41.261448,1,","
3424,57.953975,43.072391,1,","
3425,58.666774,47.867144,1,","
3426,53.171744,50.156778,1,","
3427,49.678082,39.948648,1,","
3428,45.351074,41.466226,1,","
3429,41.114581,40.171788,1,","
3430,35.080047,34.722106,1,","
3431,30.711129,33.250598,1,","
3432,30.583126,29.410123,1,","
3433,27.240558,29.697061,1,","
3434,25.235895,25.567994,1,","
3435,24.547304,24.902739,1,","
3436,24.649278,24.916889,1,","
3437,25.924954,27.612242,1,","
3438,27.53463,28.426382,1,","
3439,29.560372,27.280807,1,","
3440,31.186012,28.361793,1,","
3441,34.688276,60.033046,2,","
3442,40.017087,34.699971,1,","
3443,45.837609,50.255097,1,","
3444,50.58035,36.600034,1,","
3445,52.781765,44.952381,1,","
3446,58.303875,43.761402,1,","
3447,62.824107,58.547351,2,","
3448,70.021881,62.492677,2,","
3449,70.363908,113.479646,2,","
3450,62.900794,82.675342,2,","
3451,55.753204,42.549078,1,","
3452,50.18521,39.901891,1,","
3453,46.18419,44.590861,1,","
3454,40.624417,40.042154,1,","
3455,36.803639,35.882531,1,","
3456,33.422582,29.890282,1,","
3457,29.061804,27.307572,1,","
3458,26.978597,26.111052,1,","
3459,25.743429,25.497862,1,","
3460,25.869632,25.62502,1,","
3461,26.845724,26.123341,1,","
3462,29.11558,26.673052,1,","
3463,31.010939,25.939774,1,","
3464,33.715506,26.780929,1,","
3465,39.426767,48.597603,1,","
3466,44.08656,40.337346,1,","
3467,49.039793,40.406116,1,","
3468,49.76113,42.844359,1,","
3469,55.158498,70.717264,2,","
3470,61.698546,54.757437,1,","
3471,69.728998,65.208649,2,","
3472,77.555163,74.69878,2,","
3473,76.544887,80.654632,2,","
3474,66.93224,70.378504,2,","
3475,58.917663,45.016212,1,","
3476,53.276712,57.728783,2,","
3477,47.950399,40.11114,1,","
3478,41.194452,36.365803,1,","
3479,37.741977,31.713874,1,","
3480,32.347982,32.875207,1,","
3481,29.004313,26.717016,1,","
3482,27.53175,26.300253,1,","
3483,26.437405,26.195736,1,","
3484,25.765297,24.735024,1,","
3485,26.051282,24.74423,1,","
3486,26.228411,24.516351,1,","
3487,27.012733,24.711879,1,","
3488,28.088082,26.015717,1,","
3489,32.316218,29.448724,1,","
3490,37.310132,37.008262,1,","
3491,42.568733,36.500065,1,","
3492,44.935318,38.132832,1,","
3493,46.430619,38.126678,1,","
3494,49.255045,41.897091,1,","
3495,53.829066,42.695694,1,","
3496,59.725593,37.079691,1,","
3497,60.6879,34.87722,1,","
3498,53.631555,35.17038,1,","
3499,46.888565,34.918012,1,","
3500,45.958782,32.851905,1,","
3501,40.344599,29.157414,1,","
3502,34.347981,27.713904,1,","
3503,31.15844,26.125091,1,","
3504,27.889151,25.406183,1,","
3505,26.458447,25.787898,1,","
3506,26.062008,24.801866,1,","
3507,25.343449,22.682417,1,","
3508,24.930722,22.30713,1,","
3509,24.79543,22.3822,1,","
3510,24.161259,13.615735,1,","
3511,25.155939,19.876185,1,","
3512,26.279664,21.5938,1,","
3513,27.677021,23.839332,1,","
3514,31.794425,26.504576,1,","
3515,38.213351,34.124188,1,","
3516,41.256057,38.586422,1,","
3517,45.502451,36.146407,1,","
3518,49.014321,49.31497,1,","
3519,55.223145,39.458219,1,","
3520,63.661636,42.929157,1,","
3521,66.889714,68.536,2,","
3522,61.897719,118.120588,2,","
3523,50.632783,42.590674,1,","
3524,47.677181,35.383037,1,","
3525,42.135112,34.625766,1,","
3526,38.788501,29.603183,1,","
3527,32.296009,27.786582,1,","
3528,28.74791,25.846374,1,","
3529,27.177386,25.001817,1,","
3530,25.158236,23.125318,1,","
3531,24.780426,20.880195,1,","
3532,24.841589,21.840466,1,","
3533,26.158142,24.205956,1,","
3534,27.176483,25.745966,1,","
3535,28.701337,26.411092,1,","
3536,31.443329,27.84633,1,","
3537,35.070642,30.580306,1,","
3538,40.266898,32.94405,1,","
3539,46.272335,35.918009,1,","
3540,49.691368,41.756462,1,","
3541,58.271874,51.682536,1,","
3542,59.990055,55.263217,1,","
3543,68.502083,45.77083,1,","
3544,73.448944,55.836583,1,","
3545,76.542504,52.134427,1,","
3546,65.325823,46.25382,1,","
3547,52.748727,34.481434,1,","
3548,47.292966,47.499657,1,","
3549,41.267435,35.881901,1,","
3550,38.733937,31.645364,1,","
3551,33.430576,29.167203,1,","
3552,30.598035,27.622522,1,","
3553,27.928699,27.940844,1,","
3554,26.511151,26.338918,1,","
3555,25.444197,25.49975,1,","
3556,25.441186,25.480135,1,","
3557,26.582459,28.359591,1,","
3558,28.262261,29.832331,1,","
3559,29.836617,28.938773,1,","
3560,32.356252,30.431306,1,","
3561,37.247428,32.840537,1,","
3562,40.875668,38.076888,1,","
3563,46.368426,55.37828,1,","
3564,53.440952,75.591001,2,","
3565,58.239172,46.733776,1,","
3566,64.189966,47.210771,1,","
3567,68.018719,78.985392,2,","
3568,76.626411,90.139348,2,","
3569,77.386436,51.394442,1,","
3570,64.154798,39.79486,1,","
3571,53.834691,40.429901,1,","
3572,50.05274,43.360835,1,","
3573,42.96872,37.503917,1,","
3574,40.470234,32.628222,1,","
3575,35.21918,30.052144,1,","
3576,33.542317,29.681722,1,","
3577,31.934557,26.025679,1,","
3578,29.150136,25.159592,1,","
3579,27.423119,22.112014,1,","
3580,27.480668,22.288336,1,","
3581,29.618288,25.057832,1,","
3582,32.010219,26.819664,1,","
3583,32.574025,29.861869,1,","
3584,35.005513,32.845038,1,","
3585,38.614421,34.394486,1,","
3586,42.069502,37.760022,1,","
3587,47.760515,36.895346,1,","
3588,54.967127,40.099912,1,","
3589,60.636882,42.494529,1,","
3590,69.543161,49.403735,1,","
3591,79.774174,65.615003,2,","
3592,92.447395,51.899602,1,","
3593,89.659485,45.257634,1,","
3594,74.837443,42.547473,1,","
3595,61.833845,41.873294,1,","
3596,52.806094,37.82433,1,","
3597,44.772399,36.924106,1,","
3598,41.706972,30.718158,1,","
3599,37.851912,29.708153,1,","
3600,34.841456,26.881756,1,","
3601,31.932377,25.739684,1,","
3602,28.345142,24.31888,1,","
3603,27.243371,22.817502,1,","
3604,27.187245,22.475087,1,","
3605,28.463229,25.374468,1,","
3606,31.261956,26.210039,1,","
3607,33.354821,27.269248,1,","
3608,34.943785,27.904797,1,","
3609,40.159944,32.936267,1,","
3610,46.667959,34.564148,1,","
3611,51.635658,37.546446,1,","
3612,58.259382,42.373061,1,","
3613,68.412212,43.265295,1,","
3614,85.796375,52.479247,1,","
3615,105.083977,88.902923,2,","
3616,118.6115,87.533013,2,","
3617,112.612741,86.78784,2,","
3618,94.156409,75.655784,2,","
3619,66.99526,48.972652,1,","
3620,55.790514,47.136227,1,","
3621,51.650901,39.505412,1,","
3622,44.29484,35.696159,1,","
3623,39.528408,32.491806,1,","
3624,35.16258,34.295606,1,","
3625,33.038959,32.850906,1,","
3626,29.945273,29.66844,1,","
3627,28.378009,27.602606,1,","
3628,27.832022,26.80984,1,","
3629,29.643161,28.487439,1,","
3630,31.175752,30.591569,1,","
3631,33.28539,34.784675,1,","
3632,36.610824,34.681831,1,","
3633,39.952424,37.332525,1,","
3634,42.878022,38.953739,1,","
3635,49.289145,65.521961,2,","
3636,54.266162,47.980667,1,","
3637,60.85672,58.058355,2,","
3638,67.956006,79.718368,2,","
3639,78.18672,73.7482,2,","
3640,83.91832,51.983206,1,","
3641,75.277836,55.043699,1,","
3642,65.223154,41.406803,1,","
3643,52.068271,43.87519,1,","
3644,45.88082,47.569457,1,","
3645,41.448858,42.466191,1,","
3646,37.843959,33.939691,1,","
3647,33.690274,32.413498,1,","
3648,34.003008,35.514749,1,","
3649,31.531465,31.316204,1,","
3650,29.086389,29.997282,1,","
3651,27.39905,28.196276,1,","
3652,26.344848,26.542491,1,","
3653,26.181637,26.448707,1,","
3654,25.88262,26.207779,1,","
3655,26.320041,26.065143,1,","
3656,28.50544,28.968174,1,","
3657,32.136118,33.300645,1,","
3658,35.494199,37.657701,1,","
3659,40.587683,33.887232,1,","
3660,43.404707,37.077218,1,","
3661,45.409672,38.198808,1,","
3662,49.519474,52.505524,1,","
3663,54.426663,59.741704,2,","
3664,58.47414,171.49118,2,","
3665,52.400704,64.366615,2,","
3666,44.78532,52.832711,1,","
3667,39.642667,46.378217,1,","
3668,38.024214,40.831295,1,","
3669,34.085014,39.362208,1,","
3670,31.468972,31.316155,1,","
3671,28.251647,31.025433,1,","
3672,27.623383,28.995246,1,","
3673,25.70871,27.451692,1,","
3674,25.004462,27.17726,1,","
3675,24.628262,25.567006,1,","
3676,23.906232,24.45689,1,","
3677,23.908992,23.954585,1,","
3678,23.236316,23.111114,1,","
3679,23.762299,23.197526,1,","
3680,24.65101,24.221746,1,","
3681,25.894219,24.537384,1,","
3682,26.960793,25.153269,1,","
3683,29.517759,25.972688,1,","
3684,32.380071,29.986044,1,","
3685,33.091669,33.160921,1,","
3686,34.696931,35.465414,1,","
3687,35.105143,36.104887,1,","
3688,37.401778,39.882596,1,","
3689,39.475677,41.922337,1,","
3690,37.116219,38.420808,1,","
3691,35.745649,37.702667,1,","
3692,35.29086,36.863929,1,","
3693,32.94765,34.787512,1,","
3694,28.10792,29.540355,1,","
3695,26.834041,32.17028,1,","
3696,26.685706,32.667802,1,","
3697,25.51966,27.534557,1,","
3698,24.737975,25.64095,1,","
3699,24.345431,25.548997,1,","
3700,24.525007,26.376067,1,","
3701,25.435466,28.664966,1,","
3702,26.639212,30.348176,1,","
3703,29.217506,35.224485,1,","
3704,31.006654,35.053779,1,","
3705,33.223685,35.165523,1,","
3706,35.27688,34.231502,1,","
3707,36.799928,36.608738,1,","
3708,38.82748,38.597325,1,","
3709,41.386837,38.430866,1,","
3710,43.235829,36.565613,1,","
3711,45.086118,38.65191,1,","
3712,49.041639,39.691208,1,","
3713,48.995622,51.393371,1,","
3714,43.621286,45.130373,1,","
3715,43.373094,39.600555,1,","
3716,42.476914,40.264418,1,","
3717,37.08,35.484762,1,","
3718,33.533317,34.294715,1,","
3719,29.415397,33.344309,1,","
3720,30.264102,28.110349,1,","
3721,27.694125,29.555078,1,","
3722,25.841183,27.049262,1,","
3723,25.194386,25.646304,1,","
3724,25.214834,25.914654,1,","
3725,26.657324,32.730741,1,","
3726,29.730894,35.352938,1,","
3727,31.187407,33.217499,1,","
3728,32.043614,36.113518,1,","
3729,34.507046,40.970819,1,","
3730,37.481922,63.958658,2,","
3731,41.594789,64.916183,2,","
3732,43.411328,41.025682,1,","
3733,48.871482,72.146735,2,","
3734,48.963598,42.347073,1,","
3735,54.43106,58.72491,2,","
3736,63.902143,53.01951,1,","
3737,60.259064,52.927857,1,","
3738,51.920887,41.544074,1,","
3739,49.785691,41.646335,1,","
3740,47.807911,44.613256,1,","
3741,39.42895,42.301048,1,","
3742,36.400238,43.508481,1,","
3743,33.4286,43.157101,1,","
3744,32.858983,52.818325,1,","
3745,29.519599,32.886247,1,","
3746,26.768935,32.298884,1,","
3747,25.801894,29.819522,1,","
3748,26.032363,31.482568,1,","
3749,27.95107,43.885795,1,","
3750,32.092526,34.241019,1,","
3751,33.828065,37.064665,1,","
3752,34.845873,41.56588,1,","
3753,37.671051,46.517138,1,","
3754,39.859594,54.91593,1,","
3755,41.550677,53.669217,1,","
3756,44.926505,65.961088,2,","
3757,49.492347,57.844476,2,","
3758,52.265308,53.388816,1,","
3759,57.370402,60.404434,2,","
3760,65.919846,57.088281,2,","
3761,64.610757,77.599298,2,","
3762,54.435534,47.171534,1,","
3763,50.108098,42.573919,1,","
3764,47.069523,47.927731,1,","
3765,39.154778,43.602202,1,","
3766,36.750658,39.141743,1,","
3767,33.371843,40.274913,1,","
3768,33.334086,47.966394,1,","
3769,30.688871,40.307631,1,","
3770,27.942928,31.430902,1,","
3771,27.027664,28.469608,1,","
3772,27.024567,29.075843,1,","
3773,29.138127,36.761098,1,","
3774,32.868996,35.326229,1,","
3775,35.167702,36.338609,1,","
3776,36.553276,37.293194,1,","
3777,39.812925,41.821479,1,","
3778,42.448461,85.681698,2,","
3779,47.200246,42.60807,1,","
3780,51.230525,48.659398,1,","
3781,64.452745,74.128751,2,","
3782,68.231578,63.699024,2,","
3783,74.603907,73.003988,2,","
3784,86.375757,167.1241,2,","
3785,77.040915,254.020184,2,","
3786,62.878924,165.992186,2,","
3787,56.728471,67.613871,2,","
3788,50.633501,43.297268,1,","
3789,44.475488,38.31277,1,","
3790,38.549773,34.70003,1,","
3791,35.074574,35.263032,1,","
3792,35.874958,37.907456,1,","
3793,32.986476,39.774238,1,","
3794,29.75518,31.331506,1,","
3795,27.976448,29.484148,1,","
3796,27.984698,29.47568,1,","
3797,30.633136,32.624287,1,","
3798,33.266613,38.727107,1,","
3799,35.130707,35.844897,1,","
3800,36.91656,38.690891,1,","
3801,39.747527,36.446032,1,","
3802,41.650772,39.728899,1,","
3803,46.767345,39.727055,1,","
3804,50.661115,40.641723,1,","
3805,53.887672,50.484138,1,","
3806,56.001527,74.311791,2,","
3807,61.686128,89.913913,2,","
3808,66.642183,441.509776,2,","
3809,63.137525,144.804667,2,","
3810,56.760579,119.855103,2,","
3811,53.95062,46.068996,1,","
3812,46.508904,42.684858,1,","
3813,39.952204,38.280917,1,","
3814,37.017809,36.790832,1,","
3815,34.267458,36.06566,1,","
3816,32.850094,41.345124,1,","
3817,29.010775,31.742813,1,","
3818,27.073876,25.966379,1,","
3819,25.630678,25.402828,1,","
3820,25.029416,25.520859,1,","
3821,25.031475,25.73699,1,","
3822,25.230565,25.775039,1,","
3823,26.718618,25.723088,1,","
3824,29.72401,29.62515,1,","
3825,33.719017,43.047236,1,","
3826,37.74607,39.576375,1,","
3827,40.252878,105.66558,2,","
3828,44.364042,77.260168,2,","
3829,48.233634,41.125771,1,","
3830,49.70667,42.662244,1,","
3831,53.82307,44.129008,1,","
3832,63.963116,54.310233,1,","
3833,62.660255,48.855885,1,","
3834,53.514415,131.317543,2,","
3835,46.834512,43.857234,1,","
3836,44.108323,41.642335,1,","
3837,40.25938,36.731294,1,","
3838,36.548624,43.46152,1,","
3839,34.05086,38.117386,1,","
3840,32.092313,33.164362,1,","
3841,29.059624,29.527935,1,","
3842,27.303301,28.82217,1,","
3843,26.10398,26.151009,1,","
3844,25.552347,25.822118,1,","
3845,25.393366,25.537075,1,","
3846,25.176136,24.646164,1,","
3847,25.420553,22.329985,1,","
3848,27.256935,22.986464,1,","
3849,30.370851,25.966985,1,","
3850,36.123129,32.203485,1,","
3851,39.198851,39.429763,1,","
3852,43.347192,40.615176,1,","
3853,49.293863,39.092218,1,","
3854,53.450655,38.501926,1,","
3855,61.744457,40.71318,1,","
3856,67.142148,40.180166,1,","
3857,68.45602,48.83565,1,","
3858,61.210062,47.581531,1,","
3859,50.36393,45.000792,1,","
3860,47.896562,58.495212,2,","
3861,41.36933,37.731117,1,","
3862,36.849011,33.859656,1,","
3863,32.114403,32.590545,1,","
3864,28.93323,29.91565,1,","
3865,26.725692,26.567103,1,","
3866,25.43523,25.308201,1,","
3867,24.856493,24.986738,1,","
3868,24.994891,25.462738,1,","
3869,26.044141,27.058803,1,","
3870,28.724663,28.563028,1,","
3871,32.024894,29.485093,1,","
3872,35.034825,33.303277,1,","
3873,39.409679,38.475853,1,","
3874,43.845585,48.409323,1,","
3875,51.39145,127.432273,2,","
3876,59.250975,51.374734,1,","
3877,64.709522,110.574692,2,","
3878,68.059176,71.36497,2,","
3879,81.384806,95.334187,2,","
3880,89.16835,213.395529,2,","
3881,90.278899,259.587909,2,","
3882,78.864275,149.388823,2,","
3883,63.202053,67.19092,2,","
3884,58.20509,52.159477,1,","
3885,48.655212,48.67905,1,","
3886,41.496562,35.941586,1,","
3887,35.398459,33.286944,1,","
3888,32.75298,31.745844,1,","
3889,30.48159,30.427549,1,","
3890,26.884126,26.222183,1,","
3891,25.828558,25.002261,1,","
3892,25.720913,25.195696,1,","
3893,26.78203,27.187305,1,","
3894,30.940263,30.65247,1,","
3895,32.321218,31.192995,1,","
3896,35.809088,35.297792,1,","
3897,40.614572,52.533509,1,","
3898,44.576821,151.933931,2,","
3899,53.367674,118.181466,2,","
3900,60.26455,61.368863,2,","
3901,63.645195,86.102617,2,","
3902,70.658132,74.041868,2,","
3903,88.262977,172.562482,2,","
3904,102.413093,243.92306,2,","
3905,100.571279,315.466578,2,","
3906,83.490461,109.779945,2,","
3907,63.791621,52.150161,1,","
3908,60.204148,52.518235,1,","
3909,47.48334,45.692956,1,","
3910,42.341301,42.999184,1,","
3911,36.210077,36.351267,1,","
3912,36.09403,35.853215,1,","
3913,32.573627,28.850692,1,","
3914,29.614574,29.059295,1,","
3915,27.58881,27.213354,1,","
3916,27.356712,26.932868,1,","
3917,29.116927,28.187394,1,","
3918,32.740763,30.999501,1,","
3919,38.746851,32.349963,1,","
3920,40.285386,34.150074,1,","
3921,46.949468,33.688754,1,","
3922,57.991897,48.883197,1,","
3923,66.612717,43.803929,1,","
3924,79.736352,47.502783,1,","
3925,94.933416,50.700894,1,","
3926,114.884431,65.610676,2,","
3927,145.38307,61.596399,2,","
3928,158.815488,76.58628,2,","
3929,153.90385,57.93718,2,","
3930,127.697939,51.585857,1,","
3931,82.21861,53.084354,1,","
3932,76.763455,44.685372,1,","
3933,55.799711,36.638977,1,","
3934,48.15188,32.838108,1,","
3935,39.553553,30.671694,1,","
3936,,33.605181,1,","
3937,,31.31937,1,","
3938,,27.33275,1,","
3939,,26.625379,1,","
3940,,26.257871,1,","
3941,,28.205998,1,","
3942,,34.201531,1,","
3943,,31.962463,1,","
3944,,35.412153,1,","
3945,,39.390736,1,","
3946,,37.026754,1,","
3947,,60.71934,2,","
3948,,62.605784,2,","
3949,,52.659391,1,","
3950,,78.890266,2,","
3951,,107.721313,2,","
3952,,106.735164,2,","
3953,,67.169555,2,","
3954,,57.437196,2,","
3955,,49.462348,1,","
3956,,48.823059,1,","
3957,,43.579881,1,","
3958,,39.820374,1,","
3959,,40.668622,1,","
3960,,34.812906,1,","
3961,,32.357559,1,","
3962,,29.229861,1,","
3963,,27.31894,1,","
3964,,27.321461,1,","
3965,,31.380988,1,","
3966,,36.814447,1,","
3967,,39.207621,1,","
3968,,42.708769,1,","
3969,,40.337713,1,","
3970,,45.694642,1,","
3971,,60.000026,2,","
3972,,65.682979,2,","
3973,,56.824294,2,","
3974,,114.824146,2,","
3975,,75.324258,2,","
3976,,78.002604,2,","
3977,,65.492622,2,","
3978,,51.57694,1,","
3979,,59.7932,2,","
3980,,55.663729,1,","
3981,,45.011887,1,","
3982,,44.916341,1,","
3983,,39.031233,1,","
3984,,38.408925,1,","
3985,,35.016378,1,","
3986,,36.070955,1,","
3987,,29.448321,1,","
3988,,29.758012,1,","
3989,,30.529925,1,","
3990,,32.351884,1,","
3991,,29.719378,1,","
3992,,37.386394,1,","
3993,,41.888953,1,","
3994,,41.784564,1,","
3995,,64.135951,2,","
3996,,72.116252,2,","
3997,,100.453771,2,","
3998,,76.862749,2,","
3999,,68.309163,2,","
4000,,56.764795,2,","
4001,,102.876959,2,","
4002,,59.088233,2,","
4003,,63.14351,2,","
4004,,63.07468,2,","
4005,,59.131593,2,","
4006,,50.603338,1,","
4007,,42.568034,1,","
4008,,34.733023,1,","
4009,,31.859143,1,","
4010,,29.959699,1,","
4011,,29.715281,1,","
4012,,28.358999,1,","
4013,,27.750365,1,","
4014,,27.697699,1,","
4015,,26.978421,1,","
4016,,28.17908,1,","
4017,,34.911378,1,","
4018,,35.352802,1,","
4019,,61.078026,2,","
4020,,45.587497,1,","
4021,,43.54074,1,","
4022,,42.651139,1,","
4023,,46.855939,1,","
4024,,45.770477,1,","
4025,,69.33479,2,","
4026,,284.564535,2,","
4027,,68.160893,2,","
4028,,51.863779,1,","
4029,,44.227551,1,","
4030,,42.589937,1,","
4031,,34.848692,1,","
4032,,33.424903,1,","
4033,,29.665195,1,","
4034,,28.532296,1,","
4035,,27.425992,1,","
4036,,27.667164,1,","
4037,,30.365597,1,","
4038,,36.837959,1,","
4039,,35.10854,1,","
4040,,39.87775,1,","
4041,,40.560154,1,","
4042,,42.807511,1,","
4043,,44.88683,1,","
4044,,51.414646,1,","
4045,,51.864537,1,","
4046,,67.9899,2,","
4047,,86.830694,2,","
4048,,59.995742,2,","
4049,,68.269166,2,","
4050,,55.706437,1,","
4051,,48.340747,1,","
4052,,47.256766,1,","
4053,,47.988685,1,","
4054,,40.414892,1,","
4055,,32.753573,1,","
4056,,31.9975,1,","
4057,,30.843333,1,","
4058,,29.400833,1,","
4059,,27.59,1,","
4060,,27.595833,1,","
4061,,30.534167,1,","
4062,,36.695833,1,","
4063,,34.7975,1,","
4064,,34.400833,1,","
4065,,37.334167,1,","
4066,,38.150833,1,","
4067,,39.631667,1,","
4068,,45.62,1,","
4069,,43.273333,1,","
4070,,43.3425,1,","
4071,,44.804167,1,","
4072,,43.210833,1,","
4073,,41.2175,1,","
4074,,41.545833,1,","
4075,,55.145833,1,","
4076,,46.698333,1,","
4077,,34.8625,1,","
4078,,33.980833,1,","
4079,,30.349167,1,","
4080,,29.990909,1,","
4081,,30.089167,1,","
4082,,29.439167,1,","
